date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:08:52	2462/2462	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:50%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fcontact%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedb3ef.json	(from https://jdstrata.com.au/contact/)
00:08:52	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:50%20GMT	https://jdstrata.com.au/?p=245	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexe1a1.html	(from https://jdstrata.com.au/contact/)
00:08:53	2528/2528	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:52%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed168a	(from https://jdstrata.com.au/contact/)
00:08:54	4467/4467	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:53%20GMT	https://jdstrata.com.au/wp-json/wp/v2/pages/712	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/wp/v2/pages/712.json	(from https://jdstrata.com.au/sustainability-greenfleet-partnership/)
00:08:55	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:53%20GMT	https://jdstrata.com.au/contact/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/contact/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/contact/)
00:08:56	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:55%20GMT	https://jdstrata.com.au/?p=712	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexbf05.html	(from https://jdstrata.com.au/sustainability-greenfleet-partnership/)
00:08:56	2636/2636	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:55%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fsustainability-greenfleet-partnership%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6034.json	(from https://jdstrata.com.au/sustainability-greenfleet-partnership/)
00:08:57	2705/2705	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:56%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fsustainability-greenfleet-partnership%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed4c85	(from https://jdstrata.com.au/sustainability-greenfleet-partnership/)
00:08:58	983003/983003	---M--	200	added ('OK')	image/jpeg	etag:%22effdb-5e8745542e524%22	https://jdstrata.com.au/wp-content/uploads/2022/09/33837866621_774e03e88d_k.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/33837866621_774e03e88d_k.jpg	(from https://jdstrata.com.au/sustainability-greenfleet-partnership/)
00:08:58	1411495/1411495	---M--	200	added ('OK')	image/jpeg	etag:%221589a7-5e874558351ae%22	https://jdstrata.com.au/wp-content/uploads/2022/09/26552100840_c8a7d163c9_k.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2022/09/26552100840_c8a7d163c9_k.jpg	(from https://jdstrata.com.au/sustainability-greenfleet-partnership/)
00:08:59	2646/2646	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:08:58%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fheirloom%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed277c.json	(from https://jdstrata.com.au/portfolio-posts/heirloom/)
00:08:59	753/753	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/heirloom/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/heirloom/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/heirloom/)
00:08:59	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:08:58%20GMT	https://jdstrata.com.au/?p=882	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index8381.html	(from https://jdstrata.com.au/portfolio-posts/heirloom/)
00:09:00	2748/2748	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:08:59%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fheirloom%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed9e6d	(from https://jdstrata.com.au/portfolio-posts/heirloom/)
00:09:00	2233/2233	---M--	200	added ('OK')	image/png	etag:%228b9-58cfcf68d2c98%22	http://jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4ebdgxrb8mb99gy2ders7s2iqscmbyx8tglmw.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4ebdgxrb8mb99gy2ders7s2iqscmbyx8tglmw.png	(from https://jdstrata.com.au/portfolio-posts/heirloom/)
00:09:01	2981/2981	---M-Z	200	added ('OK')	text/javascript	etag:%22ba5-5fbd50715c01f%22	https://jdstrata.com.au/wp-includes/js/comment-reply.min.js?ver=6.0.5	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-includes/js/comment-reply.min52c7.js	(from https://jdstrata.com.au/portfolio-posts/heirloom/)
00:09:03	2722/2722	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:01%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F56-pakenham-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed1fe6.json	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:03	783/783	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/56-pakenham-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/56-pakenham-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:01%20GMT	https://jdstrata.com.au/?p=194	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexc8fa.html	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:06	2824/2824	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:03%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F56-pakenham-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embeda3af	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:08	1497/1497	---M--	200	added ('OK')	image/png	etag:%225d9-58cfcf696507a%22	http://jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4e5a7300rvd757uom70wlf4vakusa02nk8bqo.png	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/bfi_thumb/dummy-transparent-oabig4e5a7300rvd757uom70wlf4vakusa02nk8bqo.png	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:08	178272/178272	---M--	200	added ('OK')	image/jpeg	etag:%222b860-58cec4246db78%22	https://jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-01.jpg	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:09	345920/345920	---M--	200	added ('OK')	image/jpeg	etag:%2254740-58cec42478b4e%22	https://jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-02.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-02.jpg	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:09	218774/218774	---M--	200	added ('OK')	image/jpeg	etag:%2235696-58cec4246eb19%22	https://jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-04.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-04.jpg	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:09	285702/285702	---M--	200	added ('OK')	image/jpeg	etag:%2245c06-58cec42478f39%22	https://jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-03.jpg	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:10	233/233	---M--	200	added ('OK')	image/svg+xml	etag:%22e9-58cec4312fa78%22	https://jdstrata.com.au/wp-content/themes/jupiter/assets/images/grayscale.svg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/themes/jupiter/assets/images/grayscale.svg	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:10	221567/221567	---M--	200	added ('OK')	image/jpeg	etag:%223617f-58cec424675eb%22	https://jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/56-pakenham-street-05.jpg	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:11	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:10%20GMT	https://jdstrata.com.au/portfolio-posts/56-pakenham-street/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/56-pakenham-street/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/56-pakenham-street/)
00:09:11	2688/2688	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:10%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F32-henry-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embeda080.json	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:12	774/774	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/32-henry-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/32-henry-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:12	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:11%20GMT	https://jdstrata.com.au/?p=178	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexb50d.html	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:13	2790/2790	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:11%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F32-henry-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedbeb0	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:13	256296/256296	---M--	200	added ('OK')	image/jpeg	etag:%223e928-58cec42472d81%22	https://jdstrata.com.au/wp-content/uploads/2019/01/32-henri-street-04.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/32-henri-street-04.jpg	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:13	236506/236506	---M--	200	added ('OK')	image/jpeg	etag:%2239bda-58cec42468d56%22	https://jdstrata.com.au/wp-content/uploads/2019/01/32-henry-street-02.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/32-henry-street-02.jpg	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:13	276397/276397	---M--	200	added ('OK')	image/jpeg	etag:%22437ad-58cec42471dd8%22	https://jdstrata.com.au/wp-content/uploads/2019/01/32-henry-street-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/32-henry-street-03.jpg	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:14	241074/241074	---M--	200	added ('OK')	image/jpeg	etag:%223adb2-58cec4245c236%22	https://jdstrata.com.au/wp-content/uploads/2019/01/32-henry-street-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/32-henry-street-05.jpg	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:13%20GMT	https://jdstrata.com.au/portfolio-posts/32-henry-street/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/32-henry-street/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/32-henry-street/)
00:09:15	2706/2706	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:14%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F34-pakenham-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed01d5.json	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:15	783/783	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/34-pakenham-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/34-pakenham-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:14%20GMT	https://jdstrata.com.au/?p=188	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index9e8b.html	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:16	2808/2808	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:15%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F34-pakenham-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6f24	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:17	438957/438957	---M--	200	added ('OK')	image/jpeg	etag:%226b2ad-58cec4247066c%22	https://jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-01.jpg	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:18	383548/383548	---M--	200	added ('OK')	image/jpeg	etag:%225da3c-58cec4247122b%22	https://jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-03.jpg	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:17%20GMT	https://jdstrata.com.au/portfolio-posts/34-pakenham-street/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/34-pakenham-street/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:18	316764/316764	---M--	200	added ('OK')	image/jpeg	etag:%224d55c-58cec4246c01a%22	https://jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-04.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-04.jpg	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:18	432347/432347	---M--	200	added ('OK')	image/jpeg	etag:%22698db-58cec4247c1fa%22	https://jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/34-pakenham-street-05.jpg	(from https://jdstrata.com.au/portfolio-posts/34-pakenham-street/)
00:09:19	2676/2676	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:18%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Farundel-court%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedd057.json	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:20	768/768	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/arundel-court/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/arundel-court/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:19%20GMT	https://jdstrata.com.au/?p=158	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index8af0.html	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:21	2778/2778	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:19%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Farundel-court%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6267	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:21	405586/405586	---M--	200	added ('OK')	image/jpeg	etag:%2263052-58cec42472d7c%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-01.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:21	229691/229691	---M--	200	added ('OK')	image/jpeg	etag:%223813b-58cec4245be4e%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-03.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:21	281817/281817	---M--	200	added ('OK')	image/jpeg	etag:%2244cd9-58cec4245ca18%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-05.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:22	370157/370157	---M--	200	added ('OK')	image/jpeg	etag:%225a5ed-58cec42477ba8%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-04.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-04.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:22	276988/276988	---M--	200	added ('OK')	image/jpeg	etag:%22439fc-58cec4245ba63%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-06.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-06.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:22	337893/337893	---M--	200	added ('OK')	image/jpeg	etag:%22527e5-58cec4245cded%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-07.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-07.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:23	407121/407121	---M--	200	added ('OK')	image/jpeg	etag:%2263651-58cec4246182a%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-08.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-08.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:23	361765/361765	---M--	200	added ('OK')	image/jpeg	etag:%2258525-58cec4246e72d%22	https://jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-09.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/arundel-court-09.jpg	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:22%20GMT	https://jdstrata.com.au/portfolio-posts/arundel-court/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/arundel-court/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/arundel-court/)
00:09:24	2682/2682	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:23%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F1-james-street%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed6a66.json	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:24	771/771	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/1-james-street/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/1-james-street/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:23%20GMT	https://jdstrata.com.au/?p=207	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/indexeb91.html	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:26	2784/2784	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:24%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F1-james-street%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed10bc	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:26	196769/196769	---M--	200	added ('OK')	image/jpeg	etag:%22300a1-58cec42464aea%22	https://jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-01.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-01.jpg	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:26	239731/239731	---M--	200	added ('OK')	image/jpeg	etag:%223a873-58cec42475c5b%22	https://jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-03.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-03.jpg	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:27	309126/309126	---M--	200	added ('OK')	image/jpeg	etag:%224b786-58cec42479ae5%22	https://jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-04.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-04.jpg	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:27	356540/356540	---M--	200	added ('OK')	image/jpeg	etag:%22570bc-58cec4246ef09%22	https://jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-05.jpg	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-content/uploads/2019/01/1-james-street-05.jpg	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:27%20GMT	https://jdstrata.com.au/portfolio-posts/1-james-street/jdstrata.com.au/our-services/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/1-james-street/jdstrata.com.au/our-services/index.html	(from https://jdstrata.com.au/portfolio-posts/1-james-street/)
00:09:28	2666/2666	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:27%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F733%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed0e93.json	(from https://jdstrata.com.au/portfolio-posts/733/)
00:09:28	753/753	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/733/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/733/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/733/)
00:09:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2014:09:27%20GMT	https://jdstrata.com.au/?p=733	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/index2531.html	(from https://jdstrata.com.au/portfolio-posts/733/)
00:09:29	2768/2768	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Aug%202023%2014:09:28%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2F733%2F&format=xml	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embedf532	(from https://jdstrata.com.au/portfolio-posts/733/)
00:09:31	2646/2646	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2014:09:30%20GMT	https://jdstrata.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjdstrata.com.au%2Fportfolio-posts%2Fevermore%2F	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/wp-json/oembed/1.0/embed3f2c.json	(from https://jdstrata.com.au/portfolio-posts/evermore/)
00:09:31	753/753	---MC-	200	added ('OK')	application/rss+xml	etag:%22676a2328e90e9825724ea59490ad31ea%22	https://jdstrata.com.au/portfolio-posts/evermore/feed/	C:/My%20Web%20Sites/jdstrata/jdstrata.com.au/portfolio-posts/evermore/feed/index.html	(from https://jdstrata.com.au/portfolio-posts/evermore/)
